Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.22     0.00      480     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      1.22     0.00      480     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
  0.00      1.22     0.00      479     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      1.22     0.00      469     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator()
  0.00      1.22     0.00      417     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char)
  0.00      1.22     0.00      389     0.00     0.00  operator<=(BigInteger const&, BigInteger const&)
  0.00      1.22     0.00      382     0.00     0.00  std::char_traits<char>::copy(char*, char const*, unsigned long)
  0.00      1.22     0.00      381     0.00     0.00  BigInteger::divideBySingleDigit(unsigned int)
  0.00      1.22     0.00      380     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const
  0.00      1.22     0.00      380     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const
  0.00      1.22     0.00      380     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
  0.00      1.22     0.00      368     0.00     0.00  std::__new_allocator<char>::allocate(unsigned long, void const*)
  0.00      1.22     0.00      368     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long)
  0.00      1.22     0.00      368     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long)
  0.00      1.22     0.00      368     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*)
  0.00      1.22     0.00      368     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long)
  0.00      1.22     0.00      352     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      1.22     0.00      337     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
  0.00      1.22     0.00      332     0.00     0.18  operator%(BigInteger const&, BigInteger const&)
  0.00      1.22     0.00      325     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
  0.00      1.22     0.00      325     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string()
  0.00      1.22     0.00      321     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&)
  0.00      1.22     0.00      315     0.00     0.00  Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long)
  0.00      1.22     0.00      264     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator--()
  0.00      1.22     0.00      264     0.00     0.00  decltype (std::__detail::__synth3way((std::declval<char*&>)(), (std::declval<char*&>)())) __gnu_cxx::operator<=><char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      1.22     0.00      264     0.00     0.00  auto std::__detail::_Synth3way::operator()<char*, char*>(char* const&, char* const&) const
  0.00      1.22     0.00      264     0.00     0.00  std::operator<(std::strong_ordering, std::__cmp_cat::__unspec)
  0.00      1.22     0.00      249     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      1.22     0.00      245     0.00     0.00  Catch::AssertionHandler::~AssertionHandler()
  0.00      1.22     0.00      243     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::empty() const
  0.00      1.22     0.00      240     0.00     0.00  Catch::ITransientExpression::ITransientExpression(bool, bool)
  0.00      1.22     0.00      236     0.00     4.37  BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      1.22     0.00      236     0.00     0.16  BigInteger::operator/=(BigInteger const&)
  0.00      1.22     0.00      216     0.00     0.00  BigRational::~BigRational()
  0.00      1.22     0.00      200     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      1.22     0.00      200     0.00     0.00  unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      1.22     0.00      200     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<unsigned int>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      1.22     0.00      190     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++()
  0.00      1.22     0.00      190     0.00     0.00  std::enable_if<__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&)
  0.00      1.22     0.00      190     0.00     0.00  void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)
  0.00      1.22     0.00      148     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&)
  0.00      1.22     0.00      144     0.00     0.00  BigRational::BigRational(BigRational const&)
  0.00      1.22     0.00      144     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long)
  0.00      1.22     0.00      140     0.00     0.00  Catch::StringRef::StringRef()
  0.00      1.22     0.00      138     0.00     0.00  BigInteger::multiplyByTwo()
  0.00      1.22     0.00      138     0.00     0.00  BigInteger::multiplyByTwo() const
  0.00      1.22     0.00      131     0.00     0.73  BigRational::to_normalized() const
  0.00      1.22     0.00      118     0.00     0.49  BigRational::gcd(BigInteger const&, BigInteger const&)
  0.00      1.22     0.00      101     0.00     0.00  std::__new_allocator<char>::deallocate(char*, unsigned long)
  0.00      1.22     0.00      101     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long)
  0.00      1.22     0.00      100     0.00     0.00  void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&)
  0.00      1.22     0.00      100     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.00      1.22     0.00       96     0.00     0.00  Catch::ExprLhs<BigInteger const&>::ExprLhs(BigInteger const&)
  0.00      1.22     0.00       96     0.00     0.00  Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&)
  0.00      1.22     0.00       90     0.00     0.00  BigIntegerToString[abi:cxx11](BigInteger const&)
  0.00      1.22     0.00       90     0.00     0.00  BigInteger::toString[abi:cxx11]() const
  0.00      1.22     0.00       90     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const
  0.00      1.22     0.00       87     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.00      1.22     0.00       86     0.00     0.00  Catch::BinaryExpr<BigInteger const&, BigInteger const&>::BinaryExpr(bool, BigInteger const&, Catch::StringRef, BigInteger const&)
  0.00      1.22     0.00       86     0.00     0.00  Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr()
  0.00      1.22     0.00       84     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      1.22     0.00       74     0.00     0.00  bool __gnu_cxx::operator==<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      1.22     0.00       74     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
  0.00      1.22     0.00       74     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end()
  0.00      1.22     0.00       74     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin()
  0.00      1.22     0.00       74     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string()
  0.00      1.22     0.00       74     0.00     0.00  __gnu_cxx::__enable_if<__is_integer<unsigned int>::__value, double>::__type std::log10<unsigned int>(unsigned int)
  0.00      1.22     0.00       74     0.00     0.00  void std::reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)
  0.00      1.22     0.00       74     0.00     0.00  void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag)
  0.00      1.22     0.00       71     0.00     0.00  std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&)
  0.00      1.22     0.00       70     0.00     0.00  Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef)
  0.00      1.22     0.00       70     0.00     0.00  Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr()
  0.00      1.22     0.00       70     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, unsigned long, std::allocator<char> const&)
  0.00      1.22     0.00       70     0.00     0.00  std::literals::string_literals::operator"" s[abi:cxx11](char const*, unsigned long)
  0.00      1.22     0.00       66     0.00     0.00  BigInteger::count_leading_zeros() const
  0.00      1.22     0.00       66     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator*() const
  0.00      1.22     0.00       66     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator-(long) const
  0.00      1.22     0.00       66     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::back() const
  0.00      1.22     0.00       65     0.00     0.00  BigRational::operator=(BigRational const&)
  0.00      1.22     0.00       58     0.00     0.00  BigInteger::operator-() const
  0.00      1.22     0.00       47     0.00     9.47  BigRational::BigRational(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      1.22     0.00       36     0.00     0.00  Catch::BinaryExpr<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::BinaryExpr(bool, char const (&) [2], Catch::StringRef, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      1.22     0.00       36     0.00     0.00  Catch::BinaryExpr<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::~BinaryExpr()
  0.00      1.22     0.00       36     0.00     0.00  Catch::ExprLhs<char const (&) [2]>::ExprLhs(char const (&) [2])
  0.00      1.22     0.00       36     0.00     0.00  std::enable_if<Detail::conjunction<Catch::Detail::is_eq_comparable<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [2]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
