Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    3722/971369      std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&) [31]
                0.00    0.00  141319/971369      std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&) [103]
                0.00    0.00  282022/971369      std::vector<unsigned int, std::allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [29]
                0.01    0.00  544206/971369      std::vector<unsigned int, std::allocator<unsigned int> >::back() [109]
[91]     1.2    0.01    0.00  971369         std::vector<unsigned int, std::allocator<unsigned int> >::end() [91]
                0.00    0.00  971369/1798313     __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [214]
-----------------------------------------------
                0.00    0.00    3722/560322      unsigned int* std::__uninitialized_move_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [165]
                0.01    0.00  556600/560322      unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [98]
[92]     1.2    0.01    0.00  560322         unsigned int* std::__uninitialized_copy_a<std::move_iterator<unsigned int*>, unsigned int*, unsigned int>(std::move_iterator<unsigned int*>, std::move_iterator<unsigned int*>, unsigned int*, std::allocator<unsigned int>&) [92]
                0.00    0.00  560322/3371324     std::is_constant_evaluated() [212]
                0.00    0.00  560322/560322      unsigned int* std::uninitialized_copy<std::move_iterator<unsigned int*>, unsigned int*>(std::move_iterator<unsigned int*>, std::move_iterator<unsigned int*>, unsigned int*) [244]
-----------------------------------------------
                0.00    0.00     100/1344047     void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&) [184]
                0.00    0.00   46017/1344047     unsigned int* std::vector<unsigned int, std::allocator<unsigned int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(unsigned long, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [120]
                0.00    0.00  278300/1344047     std::vector<unsigned int, std::allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned long, unsigned int const&) [31]
                0.01    0.00 1019630/1344047     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long) [105]
[93]     1.2    0.01    0.00 1344047         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long) [93]
                0.00    0.00 1344047/4219396     std::__is_constant_evaluated() [208]
                0.00    0.00 1344047/1344047     std::__new_allocator<unsigned int>::allocate(unsigned long, void const*) [219]
-----------------------------------------------
                0.00    0.01 1019630/1019630     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&) [61]
[94]     1.2    0.00    0.01 1019630         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&) [94]
                0.01    0.00 1019630/1019630     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [95]
-----------------------------------------------
                0.01    0.00 1019630/1019630     std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&) [94]
[95]     1.2    0.01    0.00 1019630         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [95]
-----------------------------------------------
                0.00    0.00       2/1019630     CATCH2_INTERNAL_TEST_42() [189]
                0.00    0.00       2/1019630     CATCH2_INTERNAL_TEST_44() [190]
                0.00    0.00       2/1019630     CATCH2_INTERNAL_TEST_46() [188]
                0.00    0.00       2/1019630     CATCH2_INTERNAL_TEST_48() [187]
                0.00    0.00       2/1019630     BigInteger::subAbs(BigInteger const&, unsigned int) [177]
                0.00    0.00       3/1019630     CATCH2_INTERNAL_TEST_40() [185]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_22() [107]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_24() [87]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_30() [155]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_32() [156]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_34() [147]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_36() [157]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_38() [158]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_54() [148]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_58() [159]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_60() [160]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_62() [161]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_64() [162]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_66() [149]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_68() [150]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_70() [151]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_72() [152]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_74() [153]
                0.00    0.00       4/1019630     CATCH2_INTERNAL_TEST_76() [154]
                0.00    0.00       4/1019630     operator*(BigRational, BigRational const&) [141]
                0.00    0.00       4/1019630     operator/(BigRational, BigRational const&) [140]
                0.00    0.00       4/1019630     operator<(BigRational const&, BigRational const&) [136]
                0.00    0.00       5/1019630     CATCH2_INTERNAL_TEST_0() [106]
                0.00    0.00       5/1019630     CATCH2_INTERNAL_TEST_50() [123]
                0.00    0.00       5/1019630     CATCH2_INTERNAL_TEST_52() [100]
                0.00    0.00       6/1019630     BigInteger::BigInteger(long) [45]
                0.00    0.00      10/1019630     CATCH2_INTERNAL_TEST_2() [86]
                0.00    0.00      10/1019630     CATCH2_INTERNAL_TEST_26() [59]
                0.00    0.00      12/1019630     CATCH2_INTERNAL_TEST_8() [53]
                0.00    0.00      12/1019630     CATCH2_INTERNAL_TEST_10() [54]
                0.00    0.00      12/1019630     CATCH2_INTERNAL_TEST_12() [52]
                0.00    0.00      12/1019630     CATCH2_INTERNAL_TEST_14() [51]
                0.00    0.00      12/1019630     CATCH2_INTERNAL_TEST_16() [101]
                0.00    0.00      14/1019630     BigRational::BigRational() [178]
                0.00    0.00      14/1019630     operator-(BigRational, BigRational const&) [134]
                0.00    0.00      16/1019630     operator>(BigInteger const&, BigInteger const&) <cycle 2> [138]
                0.00    0.00      16/1019630     CATCH2_INTERNAL_TEST_28() [85]
                0.00    0.00      16/1019630     CATCH2_INTERNAL_TEST_56() [43]
                0.00    0.00      18/1019630     CATCH2_INTERNAL_TEST_78() [38]
                0.00    0.00      19/1019630     CATCH2_INTERNAL_TEST_4() [42]
                0.00    0.00      21/1019630     BigRational::addAbs(BigRational const&, BigRational const&) const [133]
                0.00    0.00      39/1019630     CATCH2_INTERNAL_TEST_18() [33]
                0.00    0.00      66/1019630     BigInteger::normalize() [172]
                0.00    0.00      74/1019630     BigInteger::toString[abi:cxx11]() const [174]
                0.00    0.00      78/1019630     BigRational::BigRational(long, long) [88]
                0.00    0.00     102/1019630     CATCH2_INTERNAL_TEST_6() [114]
                0.00    0.00     188/1019630     BigRational::BigRational(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [9]
                0.00    0.00     262/1019630     BigRational::to_normalized() const [17]
                0.00    0.00     266/1019630     CATCH2_INTERNAL_TEST_20() [15]
                0.00    0.00     432/1019630     BigRational::~BigRational() [182]
                0.00    0.00     472/1019630     BigInteger::operator/=(BigInteger const&) [50]
                0.00    0.00     563/1019630     BigInteger::add_abs(BigInteger const&, unsigned int) [146]
                0.00    0.00    1069/1019630     BigRational::gcd(BigInteger const&, BigInteger const&) [36]
                0.00    0.00    1992/1019630     operator%(BigInteger, BigInteger const&) [35]
                0.00    0.00    3141/1019630     BigInteger::isqrt() const [99]
                0.00    0.00    3458/1019630     BigInteger::sub_abs(BigInteger const&, BigInteger const&) [131]
                0.00    0.00    3725/1019630     left_shift(BigInteger, unsigned long) [132]
                0.00    0.00    6932/1019630     operator-(BigInteger, BigInteger const&) <cycle 1> [113]
                0.00    0.00   10866/1019630     operator/(BigInteger const&, unsigned int) [63]
                0.00    0.00   22767/1019630     operator/(BigInteger, BigInteger const&) [18]
                0.00    0.00   47889/1019630     operator*(BigInteger const&, unsigned int) [10]
                0.00    0.00   79617/1019630     BigInteger::BigInteger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2]
